,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
653,CDS,"product (2-isopropylmalate synthase), EC_number (2.3.3.13), transl_table (11), protein_id (ref|WP_003873360.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873360.1), ",333834,335633,1799,1,14.73040578098944,14.73040578098944,14.73040578098944,14.73040578098944
655,CDS,"product (DEDDh family exonuclease), transl_table (11), protein_id (ref|WP_003877008.1|), note (3'-5' exonuclease of DNA polymerase III), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011723524.1), ",335634,336623,989,1,22.24469160768453,22.24469160768453,22.24469160768453,22.24469160768453
657,CDS,"product (hypothetical protein), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003907109.1), ",336620,336854,234,1,100.0,100.0,100.0,100.0
663,CDS,"product (glutamine amidotransferase), transl_table (11), protein_id (ref|WP_003873364.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873364.1), ",338116,338823,707,2,54.17256011315418,28.85431400282885,54.17256011315417,54.17256011315417
665,CDS,"product (recombination protein RecR), transl_table (11), protein_id (ref|WP_003873365.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_015357550.1), ",338838,339449,611,1,40.26186579378069,40.26186579378069,40.26186579378069,40.26186579378069
677,CDS,"product (DNA polymerase III subunits gamma/tau), EC_number (2.7.7.7), transl_table (11), protein_id (ref|WP_003877010.1|), note (catalyzes the DNA-template-directed extension of the 3'-end of a DNA strand; the tau chain serves as a scaffold to help in the dimerizaton of the alpha,epsilon and theta core complex; the gamma chain seems to interact with the delta and delta' subunits to transfer the beta subunit on the DNA), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008263232.1), ",343923,345761,1838,4,31.93688792165397,19.79053318824809,31.93688792165397,31.93688792165397
679,CDS,"product (aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme), transl_table (11), protein_id (ref|WP_024636886.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_857387.1), ",345967,347250,1283,2,12.27591582229151,12.27591582229151,93.45284489477787,93.45284489477787
705,CDS,"product (NAD-dependent epimerase/dehydratase family protein), transl_table (11), protein_id (ref|WP_003873385.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873385.1), ",357565,358548,983,2,44.25228891149543,32.85859613428281,44.25228891149542,44.25228891149542
711,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_019305668.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019697165.1), ",360334,361344,1010,1,58.11881188118812,58.11881188118812,58.11881188118812,58.11881188118812
713,CDS,"product (IS5/IS1182 family transposase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011896245.1), ",361494,363042,1548,2,21.38242894056848,20.93023255813954,21.38242894056847,21.38242894056847
725,CDS,"product (cytochrome P450), transl_table (11), protein_id (ref|WP_003877023.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008263199.1), ",368652,369887,1235,1,14.17004048582996,14.17004048582996,14.17004048582996,14.17004048582996
727,CDS,"product (haloalkane dehalogenase), transl_table (11), protein_id (ref|WP_003874416.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007772060.1), ",369924,370829,905,2,30.49723756906078,23.20441988950276,30.49723756906077,30.49723756906077
729,CDS,"product (NUDIX domain-containing protein), transl_table (11), protein_id (ref|WP_003874414.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014383669.1), ",370831,371316,485,2,67.83505154639175,52.47422680412372,67.83505154639175,67.83505154639175
733,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003877025.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007772053.1), ",372717,373574,857,1,18.90315052508751,18.90315052508751,18.90315052508751,18.90315052508751
743,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877026.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877026.1), ",376345,377133,788,1,19.54314720812183,19.54314720812183,19.54314720812183,19.54314720812183
747,CDS,"product (glycerol kinase GlpK), EC_number (2.7.1.30), transl_table (11), protein_id (ref|WP_003877027.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014378923.1), ",377425,378951,1526,1,10.55045871559633,10.55045871559633,10.55045871559633,10.55045871559633
753,CDS,"product (RDD family protein), transl_table (11), protein_id (ref|WP_003873343.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873343.1), ",380290,381159,869,2,44.99424626006904,39.47065592635212,44.99424626006905,44.99424626006905
755,CDS,"product (stage II sporulation protein M), transl_table (11), protein_id (ref|WP_003877028.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014381688.1), ",381240,382232,992,2,37.80241935483871,34.42540322580645,37.80241935483871,37.80241935483871
765,CDS,"product (membrane protein), transl_table (11), protein_id (ref|WP_010948836.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010948836.1), ",386355,387614,1259,3,65.21048451151708,16.70638072544347,65.21048451151708,65.21048451151708
769,CDS,"product (translation elongation factor), transl_table (11), protein_id (ref|WP_010948837.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011723546.1), ",388087,389799,1712,3,34.34579439252337,20.50233644859813,34.34579439252337,34.34579439252337
771,CDS,"product (L-seryl-tRNA(Sec) selenium transferase), EC_number (2.9.1.1), transl_table (11), protein_id (ref|WP_015632704.1|), inference (COORDINATES: similar to AA sequence:RefSeq:YP_886218.1), ",389787,391073,1286,2,90.43545878693624,24.72783825816485,90.43545878693624,90.43545878693624
783,CDS,"product (nitrite reductase), transl_table (11), protein_id (ref|WP_019694765.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019694765.1), ",396552,397649,1097,2,81.3126709206928,17.27438468550593,81.3126709206928,81.3126709206928
785,CDS,"product (LLM class F420-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003877040.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877040.1), ",397698,398684,986,1,25.35496957403651,25.35496957403651,25.35496957403651,25.35496957403651
795,CDS,"product (SpoIIE family protein phosphatase), transl_table (11), protein_id (ref|WP_003873323.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877044.1), ",401156,403366,2210,2,4.751131221719457,4.751131221719457,33.12217194570136,33.12217194570136
809,CDS,"product (HAD family hydrolase), transl_table (11), protein_id (ref|WP_003873316.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873316.1), ",406796,407506,710,1,41.54929577464789,41.54929577464789,41.54929577464789,41.54929577464789
813,CDS,"product (DUF4193 domain-containing protein), transl_table (11), protein_id (ref|WP_003873314.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014941177.1), ",408091,408393,302,2,100.0,100.0,100.0,100.0
815,CDS,"product (restriction endonuclease), transl_table (11), protein_id (ref|WP_003873313.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873313.1), ",408495,409088,593,1,48.56661045531197,48.56661045531197,48.56661045531197,48.56661045531197
823,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873309.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873309.1), ",411992,413005,1013,1,19.94076999012833,19.94076999012833,19.94076999012833,19.94076999012833
827,CDS,"product (PLP-dependent cysteine synthase family protein), transl_table (11), protein_id (ref|WP_085978851.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014710832.1), ",413162,414202,1040,1,22.30769230769231,22.30769230769231,22.30769230769231,22.30769230769231
853,CDS,"product (CoA pyrophosphatase), transl_table (11), protein_id (ref|WP_003873295.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009974698.1), ",425147,425965,818,1,32.51833740831296,32.51833740831296,32.51833740831296,32.51833740831296
855,CDS,"product (acid resistance serine protease MarP), EC_number (3.4.21.-), transl_table (11), protein_id (ref|WP_003877060.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_857334.1), ",425977,427170,1193,4,47.52724224643755,27.47275775356245,47.52724224643755,47.52724224643755
857,CDS,"product (alpha/beta hydrolase), transl_table (11), protein_id (ref|WP_003877061.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011723569.1), ",427163,428128,965,1,12.95336787564767,12.95336787564767,12.95336787564767,12.95336787564767
867,CDS,"product (ABC transporter substrate-binding protein), transl_table (11), protein_id (ref|WP_003873288.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014383707.1), ",432346,433971,1625,4,35.96923076923077,19.33846153846154,65.1076923076923,65.1076923076923
875,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877070.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_302489.1), ",437400,438158,758,1,89.05013192612137,89.05013192612137,89.05013192612137,89.05013192612137
885,CDS,"product (membrane protein), transl_table (11), protein_id (ref|WP_003873280.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873280.1), ",442218,443021,803,1,84.43337484433376,84.43337484433376,84.43337484433376,84.43337484433376
887,CDS,"product (conserved alanine rich membrane protein), transl_table (11), protein_id (ref|WP_015632702.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014378955.1), ",443044,443631,587,4,100.0,79.42930153321977,100.0,100.0
893,CDS,"product (helicase), transl_table (11), protein_id (ref|WP_080871028.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_020188337.1), ",444133,444501,368,1,100.0,100.0,100.0,100.0
897,CDS,"product (DEAD/DEAH box helicase), transl_table (11), protein_id (ref|WP_003873274.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008263427.1), ",445667,447997,2330,1,35.36480686695279,35.36480686695279,35.36480686695279,35.36480686695279
903,CDS,"product (type I DNA topoisomerase), EC_number (5.6.2.2), transl_table (11), protein_id (ref|WP_003877079.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877079.1), ",449433,452231,2798,1,5.110793423874195,5.110793423874195,5.110793423874195,5.110793423874195
907,CDS,"product (DNA polymerase III subunit delta'), EC_number (2.7.7.7), transl_table (11), protein_id (ref|WP_003877081.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873269.1), ",453987,455192,1205,3,43.15352697095436,30.78838174273859,43.15352697095436,43.15352697095436
911,CDS,"product (IS481-like element ISMav5 family transposase), transl_table (11), protein_id (ref|WP_010948855.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010948855.1), ",455420,456607,1187,1,22.91491154170177,22.91491154170177,22.91491154170177,22.91491154170177
913,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877084.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877084.1), ",456762,458570,1808,1,17.09070796460177,17.09070796460177,17.09070796460177,17.09070796460177
915,CDS,"product (NAD-dependent epimerase/dehydratase family protein), transl_table (11), protein_id (ref|WP_016705619.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016705619.1), ",458536,459477,941,1,27.84272051009564,27.84272051009564,27.84272051009564,27.84272051009564
921,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873264.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008263445.1), ",460549,461799,1250,4,62.28,27.68,88.32,88.32
929,CDS,"product (zinc-dependent metalloprotease), transl_table (11), protein_id (ref|WP_003873260.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_218143.1), ",464988,466061,1073,2,77.26001863932899,10.76421248835042,77.26001863932899,77.26001863932899
931,CDS,"product (tRNA lysidine(34) synthetase TilS), EC_number (6.3.4.19), transl_table (11), protein_id (ref|WP_003877090.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877090.1), ",466040,467002,962,3,59.25155925155925,37.11018711018711,59.25155925155925,59.25155925155925
935,CDS,"product (DUF541 domain-containing protein), transl_table (11), protein_id (ref|WP_003877092.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011723624.1), ",467672,468421,749,1,87.04939919893191,87.04939919893191,87.04939919893191,87.04939919893191
939,CDS,"product (hypothetical protein), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011723626.1), ",469044,470305,1261,2,19.94448850118953,19.94448850118953,85.88421887390959,85.88421887390959
941,CDS,"product (HNH endonuclease), transl_table (11), protein_id (ref|WP_010948861.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011723627.1), ",470315,471895,1580,1,7.468354430379747,7.468354430379747,7.468354430379747,7.468354430379747
947,CDS,"product (alpha/beta hydrolase), transl_table (11), protein_id (ref|WP_003877097.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877097.1), ",474122,475051,929,2,39.72012917115178,39.5048439181916,39.72012917115178,39.72012917115178
953,CDS,"product (ATP-dependent zinc metalloprotease FtsH), transl_table (11), protein_id (ref|WP_003877098.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014381725.1), ",475877,478276,2399,6,22.65527303042935,20.8698068639711,70.36265110462693,70.36265110462693
959,CDS,"product (dihydroneopterin aldolase), EC_number (4.1.2.25), transl_table (11), protein_id (ref|WP_003875607.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_857276.1), ",479723,480124,401,2,100.0,100.0,100.0,100.0
963,CDS,"product (DUF3180 domain-containing protein), transl_table (11), protein_id (ref|WP_003875609.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_218122.1), ",480781,481257,476,1,100.0,100.0,100.0,100.0
965,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_010948865.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014381726.1), ",481345,482733,1388,5,63.40057636887608,45.57636887608069,63.40057636887608,63.40057636887608
969,CDS,"product (pantoate--beta-alanine ligase), EC_number (6.3.2.1), transl_table (11), protein_id (ref|WP_003875612.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011723636.1), ",483757,484683,926,1,23.65010799136069,23.65010799136069,23.65010799136069,23.65010799136069
975,CDS,"product (lysine--tRNA ligase), EC_number (6.1.1.6), transl_table (11), protein_id (ref|WP_003877103.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_218115.1), ",485980,487479,1499,1,10.40693795863909,10.40693795863909,10.40693795863909,10.40693795863909
983,CDS,"product (CbtA family protein), transl_table (11), protein_id (ref|WP_003875621.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003875621.1), ",491251,492027,776,2,76.41752577319588,74.93556701030928,76.41752577319588,76.41752577319588
