,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
813,CDS,"product (O-succinylhomoserine sulfhydrylase), transl_table (11), protein_id (ref|NP_214905.1|), note (OSH sulfhydrylase. Belongs to the trans-sulfuration enzymes family.), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",470010,471230,1220,1,15.32786885245902,15.32786885245902,15.32786885245902,15.32786885245902
817,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_214907.1|), ",472781,474106,1325,5,99.09433962264151,42.70188679245284,99.09433962264151,99.09433962264151
825,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_214911.1|), ",475816,476184,368,2,98.6413043478261,71.46739130434783,98.6413043478261,98.6413043478261
831,CDS,"product (lipoprotein LpqK), transl_table (11), protein_id (ref|NP_214913.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",477327,478556,1229,3,34.25549227013832,18.57879034445349,34.25549227013833,34.25549227013833
835,CDS,"product (transmembrane protein), transl_table (11), protein_id (ref|NP_214915.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), ",479789,480160,371,1,100.0,100.0,100.0,100.0
843,CDS,"product (membrane bound polyketide synthase), transl_table (11), protein_id (ref|NP_214919.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00012), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00606), ",485731,489939,4208,4,41.77756653992395,20.41349809885931,41.77756653992395,41.77756653992395
859,CDS,"product (8-oxo-dGTP diphosphatase), transl_table (11), protein_id (ref|NP_214927.1|), note (mutator protein MutT, 7,8-dihydro-8-oxoguanine-triphosphatase (8-oxo-dGTPase) (dGTP pyrophosphohydrolase), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",499713,500366,653,1,40.73506891271057,40.73506891271057,40.73506891271057,40.73506891271057
861,CDS,"product (thiamine-phosphate synthase), transl_table (11), protein_id (ref|NP_214928.1|), note (thiamine-phosphate pyrophosphorylase, TMP pyrophosphorylase (TMP-PPASE) (thiamine-phosphate synthase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",500350,501018,668,1,20.35928143712575,20.35928143712575,20.35928143712575,20.35928143712575
863,CDS,"product (thiamine biosynthesis oxidoreductase ThiO), transl_table (11), protein_id (ref|NP_214929.1|), experiment (COORDINATES:Mass spectrometry[PMID:21030493]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",501148,502170,1022,1,38.25831702544031,38.25831702544031,38.25831702544031,38.25831702544031
865,CDS,"product (sulfur carrier protein ThiS), transl_table (11), protein_id (ref|NP_214930.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), ",502167,502373,206,2,64.07766990291263,62.37864077669903,64.07766990291262,64.07766990291262
871,CDS,"product (lipoprotein peptidase LpqM), transl_table (11), protein_id (ref|NP_214933.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00013), inference (protein motif:PROSITE:PS00142), ",505086,506582,1496,1,9.62566844919786,9.62566844919786,9.62566844919786,9.62566844919786
883,CDS,"product (metal cation transporting ATPase H), transl_table (11), protein_id (ref|NP_214939.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",510702,515321,4619,2,5.390777224507469,5.390777224507469,5.390777224507469,5.390777224507469
903,CDS,"product (ATPase), transl_table (11), protein_id (ref|NP_214949.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00674), ",522347,524533,2186,1,10.064043915828,10.064043915828,10.064043915828,10.064043915828
905,CDS,"product (CDP-diacylglycerol--serine O-phosphatidyltransferase), transl_table (11), protein_id (ref|NP_214950.1|), note (PS synthase (phosphatidylserine synthase). Belongs to the CDP-alcohol phosphatidyltransferase class-I family.), experiment (EXISTENCE:Mass spectrometry[PMID:17443846]), inference (protein motif:PROSITE:PS00379), ",524530,525390,860,1,12.67441860465116,12.67441860465116,12.67441860465116,12.67441860465116
911,CDS,"product (dehydrogenase/reductase), transl_table (11), protein_id (ref|NP_214953.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",527379,528314,935,1,14.97326203208556,14.97326203208556,14.97326203208556,14.97326203208556
921,CDS,"product (anti-sigma-K factor RskA), transl_table (11), protein_id (ref|NP_214958.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:17064366]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",533091,533789,698,2,56.87679083094556,29.58452722063037,56.87679083094556,56.87679083094556
933,CDS,"product (transmembrane transport protein MmpL4), transl_table (11), protein_id (ref|NP_214964.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00211), ",538588,541491,2903,1,4.478126076472615,4.478126076472615,4.478126076472615,4.478126076472615
937,CDS,"product (transcriptional regulator), transl_table (11), protein_id (ref|NP_214966.1|), ",542142,542852,710,1,18.02816901408451,18.02816901408451,18.02816901408451,18.02816901408451
939,CDS,"product (PPE family protein PPE11), transl_table (11), protein_id (ref|YP_177727.1|), experiment (EXISTENCE:Mass spectrometry[PMID:17443846]), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",543174,544730,1556,5,56.20179948586119,13.32904884318766,95.95115681233933,95.95115681233933
943,CDS,"product (enoyl-CoA hydratase EchA2), transl_table (11), protein_id (ref|NP_214970.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",545889,546803,914,1,11.70678336980306,11.70678336980306,11.70678336980306,11.70678336980306
972,CDS,"product (3-hydroxybutyryl-CoA dehydrogenase), transl_table (11), protein_id (ref|NP_214982.1|), note (beta-hydroxybutyryl-CoA dehydrogenase (BHBD)), experiment (DESCRIPTION:Protein purification and characterization[PMID:20378648]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",558895,559755,860,2,23.25581395348837,22.96511627906977,23.25581395348837,23.25581395348837
984,CDS,"product (transmembrane protein), transl_table (11), protein_id (ref|NP_214987.2|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",563564,564934,1370,1,28.75912408759124,28.75912408759124,28.75912408759124,28.75912408759124
1008,CDS,"product (transcriptional regulator), transl_table (11), protein_id (ref|NP_214999.1|), note (NAGC/XYLR repressor family), ",573984,575300,1316,1,10.48632218844985,10.48632218844985,10.48632218844985,10.48632218844985
1011,CDS,"product (D-inositol 3-phosphate glycosyltransferase), transl_table (11), protein_id (ref|NP_215000.1|), note (glycosyltransferase MshA), experiment (DESCRIPTION:Mutation analysis[PMID:12754249]), inference (protein motif:PROSITE:PS00039), ",575348,576790,1442,1,14.70180305131761,14.70180305131761,14.70180305131762,14.70180305131762
1026,CDS,"product (GMC-type oxidoreductase), transl_table (11), protein_id (ref|NP_215006.2|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00198), inference (protein motif:PROSITE:PS00624), ",581489,583378,1889,1,15.56379036527263,15.56379036527263,15.56379036527263,15.56379036527263
1030,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_215007.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",583701,584690,989,1,15.77350859453994,15.77350859453994,15.77350859453994,15.77350859453994
1032,CDS,"product (HTH-type transcriptional regulator), transl_table (11), protein_id (ref|NP_215008.2|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00043), ",584695,585423,728,1,28.84615384615384,28.84615384615384,28.84615384615385,28.84615384615385
1068,CDS,"product (uroporphyrin-III C-methyltransferase), transl_table (11), protein_id (ref|YP_177733.1|), note (alternate gene name: cysG, uroporphyrinogen III methylase (urogen III methylase) (SUMT) (urogen III methylase) (UROM)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",602819,604516,1697,1,23.92457277548615,23.92457277548615,23.92457277548615,23.92457277548615
1072,CDS,"product (transmembrane protein), transl_table (11), protein_id (ref|NP_215027.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",605604,606152,548,1,30.29197080291971,30.29197080291971,30.29197080291971,30.29197080291971
1076,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_215029.1|), ",606551,608062,1511,2,16.90933156849768,16.90933156849768,48.37855724685639,48.37855724685639
1086,CDS,"product (GABA permease GabP), transl_table (11), protein_id (ref|YP_177734.1|), note (4-amino butyrate transport carrier (GAMA-aminobutyrate permease) Belongs to the amino acid permease family (APC family).), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00218), ",613038,614342,1304,1,10.35276073619632,10.35276073619632,10.35276073619632,10.35276073619632
1090,CDS,"product (glutamate-1-semialdehyde 2,1-aminomutase), transl_table (11), protein_id (ref|NP_215038.1|), note (GSA (glutamate-1-semialdehyde aminotransferase) (GSA-at). Belongs to class-III of pyridoxal-phosphate-dependent aminotransferases. Cofactor: pyridoxal phosphate.), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00600), ",614835,616223,1388,1,16.78674351585014,16.78674351585014,16.78674351585014,16.78674351585014
1097,CDS,"product (cytochrome C-type biogenesis protein CcdA), transl_table (11), protein_id (ref|YP_177735.1|), ",617493,618272,779,3,100.0,49.42233632862644,100.0,100.0
1099,CDS,"product (transmembrane protein), transl_table (11), protein_id (ref|NP_215042.1|), ",618305,619894,1589,4,43.67526746381373,21.82190056639396,65.44996853366898,65.44996853366898
1101,CDS,"product (cytochrome C-type biogenesis protein CcsA), transl_table (11), protein_id (ref|NP_215041.2|), ",619891,620865,974,2,15.09240246406571,15.09240246406571,15.09240246406571,15.09240246406571
1109,CDS,"product (PE-PGRS family protein PE_PGRS6), transl_table (11), protein_id (ref|YP_177736.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of gly-rich proteins), ",622793,624577,1784,25,100.0,44.57174887892377,100.0,100.0
1111,CDS,"product (3-oxoacyl-ACP synthase III), transl_table (11), protein_id (ref|NP_215047.1|), note (beta-ketoacyl-ACP synthase III (KAS III)), experiment (DESCRIPTION:Gene expression, protein characterization[PMID:10840036]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",624473,625480,1007,3,47.86494538232373,44.55478318437603,47.86494538232373,47.86494538232373
1113,CDS,"product (1,4-dihydroxy-2-naphthoate octaprenyltransferase), transl_table (11), protein_id (ref|NP_215048.1|), note (DHNA-octaprenyltransferase), ",625562,626440,878,1,43.96355353075171,43.96355353075171,43.96355353075171,43.96355353075171
1121,CDS,"product (membrane protein), transl_table (11), protein_id (ref|NP_215052.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",630040,631686,1646,1,12.636695018226,12.636695018226,12.636695018226,12.636695018226
1123,CDS,"product (dolichyl-phosphate sugar synthase), transl_table (11), protein_id (ref|NP_215053.1|), note (dolichol-phosphate sugar synthetase (dolichol-phosphate sugar transferase) (sugar phosphoryldolichol synthase)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), ",631743,632375,632,1,30.37974683544304,30.37974683544304,30.37974683544304,30.37974683544304
1156,CDS,"product (bifunctional 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase/2-oxoglutarate decarboxylase), transl_table (11), protein_id (ref|NP_215069.1|), note (menaquinone biosynthesis protein, including 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase and 2-oxoglutarate decarboxylase activities. Cofactor: thiamine pyrophosphate.), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",646298,647962,1664,1,9.795673076923077,9.795673076923077,9.795673076923077,9.795673076923077
1162,CDS,"product (demethylmenaquinone methyltransferase), transl_table (11), protein_id (ref|YP_177738.1|), note (alternate gene name: menG, ubiquinone/menaquinone (2-heptaprenyl-1,4-naphthoquinone methyltransferase)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",649689,650393,704,1,23.4375,23.4375,23.4375,23.4375
1174,CDS,"product (glycerol-3-phosphate dehydrogenase), transl_table (11), protein_id (ref|NP_215078.1|), note (alternate gene names: gpsA, glyC, [NAD(P)+] GpdA1 (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), ",654924,655949,1025,1,13.26829268292683,13.26829268292683,13.26829268292683,13.26829268292683
1188,CDS,"product (vitamin B12-dependent ribonucleoside-diphosphate reductase), transl_table (11), protein_id (ref|NP_215084.1|), note (ribonucleoside-diphosphate reductase large subunit NrdZ), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",661295,663373,2078,1,6.496631376323387,6.496631376323387,6.496631376323388,6.496631376323388
1198,CDS,"product (oxidoreductase), transl_table (11), protein_id (ref|NP_215089.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",668579,669745,1166,1,18.69639794168096,18.69639794168096,18.69639794168096,18.69639794168096
1204,CDS,"product (PE-PGRS family protein PE_PGRS7), transl_table (11), protein_id (ref|YP_177739.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00583), ",671996,675916,3920,19,89.5408163265306,23.34586466165413,90.61224489795919,90.61224489795919
1214,CDS,"product (lipoprotein LpqN), transl_table (11), protein_id (ref|NP_215097.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00013), ",678389,679075,686,2,51.16618075801749,40.67055393586006,51.16618075801749,51.16618075801749
1218,CDS,"product (integral membrane protein), transl_table (11), protein_id (ref|NP_215099.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",681885,684272,2387,1,8.96522832006703,8.96522832006703,8.96522832006703,8.96522832006703
